2025-08-19 15:42:23,151 | INFO | TestAddItemToCart | test_add_item_to_cart | 16 | ********** Test Session Started. **********
2026-03-07 17:19:59,204 | INFO | TestEmptyWishlist | test_empty_wishlist | 33 | Clicked on Login Button Link and navigate to Login Page.
2026-03-07 17:19:59,518 | INFO | TestEmptyWishlist | test_empty_wishlist | 35 | Entered Name in Name Text Box. --> david_shearing@yahoomail.com
2026-03-07 17:19:59,729 | INFO | TestEmptyWishlist | test_empty_wishlist | 37 | Entered Password in Password Text Box. --> $lA6(3Bg1#vI!uzFE
2026-03-07 17:20:00,951 | INFO | TestEmptyWishlist | test_empty_wishlist | 39 | Clicked on Login Button.
2026-03-07 17:20:01,437 | INFO | TestEmptyWishlist | test_empty_wishlist | 43 | Item Selected.
2026-03-07 17:20:02,506 | INFO | TestEmptyWishlist | test_empty_wishlist | 47 | Item was Added to Wishlist.
2026-03-07 17:20:03,006 | INFO | TestEmptyWishlist | test_empty_wishlist | 49 | Clicked on Wishlist Button.
2026-03-07 17:20:03,562 | INFO | TestEmptyWishlist | test_empty_wishlist | 53 | Clicked on Empty Wishlist Button.
2026-03-07 17:20:03,662 | INFO | TestEmptyWishlist | test_empty_wishlist | 56 | Entered info If block.
2026-03-07 17:20:03,662 | INFO | TestEmptyWishlist | test_empty_wishlist | 57 | Item Removed From Wishlist Successfully.
2026-03-07 17:20:03,827 | INFO | TestEmptyWishlist | test_empty_wishlist | 59 | Captured Screenshot.
2026-03-07 17:20:04,159 | INFO | TestEmptyWishlist | test_empty_wishlist | 62 | Clicked on Logout Dropdown Button.
2026-03-07 17:20:04,939 | INFO | TestEmptyWishlist | test_empty_wishlist | 64 | Clicked on Logout Button.
2026-03-07 17:20:04,939 | INFO | TestEmptyWishlist | test_empty_wishlist | 65 | Test "Test Empty Wishlist" Passed.
2026-03-07 17:20:04,940 | INFO | TestEmptyWishlist | test_empty_wishlist | 76 | ========== Test Session Finished. ==========
2026-03-07 17:20:12,075 | INFO | TestEndToEnd | test_end_to_end | 33 | ********** Test Session Started. **********
2026-03-07 17:20:12,078 | INFO | TestEndToEnd | test_end_to_end | 36 | Driver Setup Successful.
2026-03-07 17:20:12,078 | INFO | TestEndToEnd | test_end_to_end | 37 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="3581a6cf182a3bd51a461488a65e0903")>
2026-03-07 17:20:13,739 | INFO | TestEndToEnd | test_end_to_end | 39 | Clicked on Login Button Link and navigate to Login Page.
2026-03-07 17:20:14,012 | INFO | TestEndToEnd | test_end_to_end | 41 | Entered Name in Name Text Box. --> david_shearing@yahoomail.com
2026-03-07 17:20:14,245 | INFO | TestEndToEnd | test_end_to_end | 43 | Entered Password in Password Text Box. --> $lA6(3Bg1#vI!uzFE
2026-03-07 17:20:15,566 | INFO | TestEndToEnd | test_end_to_end | 45 | Clicked on Login Button.
2026-03-07 17:20:15,568 | INFO | TestEndToEnd | test_end_to_end | 52 | Interation No: 1
2026-03-07 17:20:16,108 | INFO | TestEndToEnd | test_end_to_end | 54 | Item Selected.
2026-03-07 17:20:17,548 | INFO | TestEndToEnd | test_end_to_end | 56 | Item Added To Cart.
2026-03-07 17:20:18,250 | INFO | TestEndToEnd | test_end_to_end | 58 | Clicked on Continue Shopping Button.
2026-03-07 17:20:18,251 | INFO | TestEndToEnd | test_end_to_end | 52 | Interation No: 2
2026-03-07 17:20:18,778 | INFO | TestEndToEnd | test_end_to_end | 54 | Item Selected.
2026-03-07 17:20:19,601 | INFO | TestEndToEnd | test_end_to_end | 56 | Item Added To Cart.
2026-03-07 17:20:20,065 | INFO | TestEndToEnd | test_end_to_end | 58 | Clicked on Continue Shopping Button.
2026-03-07 17:20:20,065 | INFO | TestEndToEnd | test_end_to_end | 52 | Interation No: 3
2026-03-07 17:20:20,624 | INFO | TestEndToEnd | test_end_to_end | 54 | Item Selected.
2026-03-07 17:20:21,261 | INFO | TestEndToEnd | test_end_to_end | 56 | Item Added To Cart.
2026-03-07 17:20:21,765 | INFO | TestEndToEnd | test_end_to_end | 58 | Clicked on Continue Shopping Button.
2026-03-07 17:20:22,264 | INFO | TestEndToEnd | test_end_to_end | 61 | Clicked on Cart Button.
2026-03-07 17:20:22,492 | INFO | TestEndToEnd | test_end_to_end | 65 | Entered info First If block.
2026-03-07 17:20:22,685 | INFO | TestEndToEnd | test_end_to_end | 66 | Both Expected Subtotal: 3199.98 and Actual Subtotal: 3199.98 are Equal.
2026-03-07 17:20:22,951 | INFO | TestEndToEnd | test_end_to_end | 70 | Entered info Second If block.
2026-03-07 17:20:23,215 | INFO | TestEndToEnd | test_end_to_end | 71 | Both Expected Grand Total: 3615.98 and Actual Grand Total: 3615.98 are Equal.
2026-03-07 17:20:24,119 | INFO | TestEndToEnd | test_end_to_end | 74 | Clicked on Proceed to Checkout Button.
2026-03-07 17:20:24,271 | INFO | TestEndToEnd | test_end_to_end | 76 | Entered First Name. --> David
2026-03-07 17:20:24,453 | INFO | TestEndToEnd | test_end_to_end | 78 | Entered Last Name. --> Shearing
2026-03-07 17:20:24,655 | INFO | TestEndToEnd | test_end_to_end | 80 | Entered Phone Number. --> 1113905214
2026-03-07 17:20:24,835 | INFO | TestEndToEnd | test_end_to_end | 82 | Entered Address. --> Beside PWD office, Shivaji Nagar
2026-03-07 17:20:24,966 | INFO | TestEndToEnd | test_end_to_end | 84 | Entered Zip Code. --> 431104
2026-03-07 17:20:25,169 | INFO | TestEndToEnd | test_end_to_end | 86 | Entered City Name.
2026-03-07 17:20:25,298 | INFO | TestEndToEnd | test_end_to_end | 88 | Entered Owner Details. --> David Shearing
2026-03-07 17:20:25,836 | INFO | TestEndToEnd | test_end_to_end | 91 | Entered Card Number. --> ['5281', '0370', '4891', '6168']
2026-03-07 17:20:26,040 | INFO | TestEndToEnd | test_end_to_end | 93 | Entered Expiry Year.
2026-03-07 17:20:26,183 | INFO | TestEndToEnd | test_end_to_end | 95 | Entered Expiry Month.
2026-03-07 17:20:26,793 | INFO | TestEndToEnd | test_end_to_end | 97 | Clicked on Continue to Checkout Button.
2026-03-07 17:20:26,919 | INFO | TestEndToEnd | test_end_to_end | 100 | Entered info Third If block.
2026-03-07 17:20:26,968 | INFO | TestEndToEnd | test_end_to_end | 101 | Order Placed Successfully, Order Number is: "5612272".
2026-03-07 17:20:27,177 | INFO | TestEndToEnd | test_end_to_end | 103 | Captured Screenshot.
2026-03-07 17:20:27,555 | INFO | TestEndToEnd | test_end_to_end | 106 | Clicked on Logout Dropdown Button.
2026-03-07 17:20:28,202 | INFO | TestEndToEnd | test_end_to_end | 108 | Clicked on Logout Button.
2026-03-07 17:20:28,202 | INFO | TestEndToEnd | test_end_to_end | 109 | Test "End To End" Passed.
2026-03-07 17:20:28,203 | INFO | TestEndToEnd | test_end_to_end | 120 | ========== Test Session Finished. ==========
2026-03-07 17:20:36,443 | INFO | TestLogin | test_login | 25 | ********** Test Session Started. **********
2026-03-07 17:20:36,443 | INFO | TestLogin | test_login | 27 | Driver Setup Successful.
2026-03-07 17:20:36,443 | INFO | TestLogin | test_login | 28 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="a8a1cf832340e465dac5c599f727ecf0")>
2026-03-07 17:20:37,631 | INFO | TestLogin | test_login | 31 | Clicked on Login Button Link and navigate to Login Page.
2026-03-07 17:20:37,939 | INFO | TestLogin | test_login | 33 | Entered Name in Name Text Box. --> david_shearing@yahoomail.com
2026-03-07 17:20:38,186 | INFO | TestLogin | test_login | 35 | Entered Password in Name Text Box. --> $lA6(3Bg1#vI!uzFE
2026-03-07 17:20:40,406 | INFO | TestLogin | test_login | 37 | Clicked on Login Button.
2026-03-07 17:20:40,473 | INFO | TestLogin | test_login | 40 | Entered info If block.
2026-03-07 17:20:40,473 | INFO | TestLogin | test_login | 41 | User Login Successful.
2026-03-07 17:20:40,474 | INFO | TestLogin | test_login | 42 | Test Login Passed.
2026-03-07 17:20:40,805 | INFO | TestLogin | test_login | 44 | Captured Screenshot.
2026-03-07 17:20:41,346 | INFO | TestLogin | test_login | 48 | Clicked on Logout Button
2026-03-07 17:20:41,346 | INFO | TestLogin | test_login | 59 | ========== Test Session Finished. ==========
2026-03-07 17:20:49,464 | INFO | TestLoginDDT | test_login_ddt | 25 | ********** Test Session Started. **********
2026-03-07 17:20:49,466 | INFO | TestLoginDDT | test_login_ddt | 27 | Driver Setup Successful.
2026-03-07 17:20:49,466 | INFO | TestLoginDDT | test_login_ddt | 28 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="deefebe2353433d34860cc68662f43e0")>
2026-03-07 17:20:49,546 | INFO | TestLoginDDT | test_login_ddt | 30 | Number of Rows in Table: 5 including Header.
2026-03-07 17:20:49,546 | INFO | TestLoginDDT | test_login_ddt | 38 | Entered into for loop, Interation No.: 1.
2026-03-07 17:20:51,773 | INFO | TestLoginDDT | test_login_ddt | 44 | Clicked on Login Button.
2026-03-07 17:20:52,017 | INFO | TestLoginDDT | test_login_ddt | 46 | Entered Email Address: david_shearing@yahoomail.com.
2026-03-07 17:20:52,194 | INFO | TestLoginDDT | test_login_ddt | 48 | Entered Password: $lA6(3Bg1#vI!uzFE.
2026-03-07 17:20:54,126 | INFO | TestLoginDDT | test_login_ddt | 50 | Clicked on Login Button.
2026-03-07 17:20:54,126 | INFO | TestLoginDDT | test_login_ddt | 53 | Entered into If Block.
2026-03-07 17:20:54,207 | INFO | TestLoginDDT | test_login_ddt | 55 | Entered into Nested If Block within If Block.
2026-03-07 17:20:54,208 | INFO | TestLoginDDT | test_login_ddt | 57 | Appended data to Status List.
2026-03-07 17:20:54,339 | INFO | TestLoginDDT | test_login_ddt | 59 | Clicked on Logout DropDown Button.
2026-03-07 17:20:55,154 | INFO | TestLoginDDT | test_login_ddt | 61 | Clicked on Logout Button.
2026-03-07 17:20:55,155 | INFO | TestLoginDDT | test_login_ddt | 38 | Entered into for loop, Interation No.: 2.
2026-03-07 17:20:55,593 | INFO | TestLoginDDT | test_login_ddt | 44 | Clicked on Login Button.
2026-03-07 17:20:55,836 | INFO | TestLoginDDT | test_login_ddt | 46 | Entered Email Address: david_shearing@yahoomail.com.
2026-03-07 17:20:56,062 | INFO | TestLoginDDT | test_login_ddt | 48 | Entered Password: $lA6(3g1#vI!uzFE.
2026-03-07 17:20:56,672 | INFO | TestLoginDDT | test_login_ddt | 50 | Clicked on Login Button.
2026-03-07 17:20:56,673 | INFO | TestLoginDDT | test_login_ddt | 69 | Entered into Elif Block.
2026-03-07 17:21:06,747 | INFO | TestLoginDDT | test_login_ddt | 80 | Entered into Else Block.
2026-03-07 17:21:06,747 | INFO | TestLoginDDT | test_login_ddt | 82 | Appended Data to Status List.
2026-03-07 17:21:06,747 | INFO | TestLoginDDT | test_login_ddt | 38 | Entered into for loop, Interation No.: 3.
2026-03-07 17:21:07,200 | INFO | TestLoginDDT | test_login_ddt | 44 | Clicked on Login Button.
2026-03-07 17:21:07,420 | INFO | TestLoginDDT | test_login_ddt | 46 | Entered Email Address: david_shearing@gmail.com.
2026-03-07 17:21:07,585 | INFO | TestLoginDDT | test_login_ddt | 48 | Entered Password: $lA6(3Bg1#vI!uzFE.
2026-03-07 17:21:07,722 | INFO | TestLoginDDT | test_login_ddt | 50 | Clicked on Login Button.
2026-03-07 17:21:07,722 | INFO | TestLoginDDT | test_login_ddt | 69 | Entered into Elif Block.
2026-03-07 17:21:17,779 | INFO | TestLoginDDT | test_login_ddt | 80 | Entered into Else Block.
2026-03-07 17:21:17,780 | INFO | TestLoginDDT | test_login_ddt | 82 | Appended Data to Status List.
2026-03-07 17:21:17,780 | INFO | TestLoginDDT | test_login_ddt | 38 | Entered into for loop, Interation No.: 4.
2026-03-07 17:21:18,444 | INFO | TestLoginDDT | test_login_ddt | 44 | Clicked on Login Button.
2026-03-07 17:21:18,655 | INFO | TestLoginDDT | test_login_ddt | 46 | Entered Email Address: david_shearing@credence.in.
2026-03-07 17:21:18,821 | INFO | TestLoginDDT | test_login_ddt | 48 | Entered Password: $lA6(3g1#vI!uzFE.
2026-03-07 17:21:19,771 | INFO | TestLoginDDT | test_login_ddt | 50 | Clicked on Login Button.
2026-03-07 17:21:19,771 | INFO | TestLoginDDT | test_login_ddt | 69 | Entered into Elif Block.
2026-03-07 17:21:29,812 | INFO | TestLoginDDT | test_login_ddt | 80 | Entered into Else Block.
2026-03-07 17:21:29,813 | INFO | TestLoginDDT | test_login_ddt | 82 | Appended Data to Status List.
2026-03-07 17:21:29,813 | INFO | TestLoginDDT | test_login_ddt | 85 | Entered into If Block for Assertion.
2026-03-07 17:21:29,813 | INFO | TestLoginDDT | test_login_ddt | 86 | If Fail not in Status List Testcase Passed.
2026-03-07 17:21:29,813 | INFO | TestLoginDDT | test_login_ddt | 87 | Status List: ['Pass', 'Pass', 'Pass', 'Pass']
2026-03-07 17:21:29,814 | INFO | TestLoginDDT | test_login_ddt | 88 | Test "Test_Login_DDT" Passed.
2026-03-07 17:21:29,814 | INFO | TestLoginDDT | test_login_ddt | 97 | ========== Test Session Finished. ==========
2026-03-07 17:21:36,136 | INFO | TestLoginParam | test_login_param | 22 | ********** Test Session Started. **********
2026-03-07 17:21:36,137 | INFO | TestLoginParam | test_login_param | 24 | Driver Setup Successful.
2026-03-07 17:21:36,137 | INFO | TestLoginParam | test_login_param | 25 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="f7d27f1c0190b138fa0bc9d4e2b59ab1")>
2026-03-07 17:21:36,722 | INFO | TestLoginParam | test_login_param | 30 | Clicked on login button.
2026-03-07 17:21:37,150 | INFO | TestLoginParam | test_login_param | 32 | Inserted data into Email textbox. --> david_shearing@yahoomail.com
2026-03-07 17:21:37,423 | INFO | TestLoginParam | test_login_param | 34 | Inserted data into first name textbox. --> $lA6(3Bg1#vI!uzFE
2026-03-07 17:21:38,538 | INFO | TestLoginParam | test_login_param | 36 | Clicked on login button.
2026-03-07 17:21:38,538 | INFO | TestLoginParam | test_login_param | 39 | Entered into if Block
2026-03-07 17:21:38,624 | INFO | TestLoginParam | test_login_param | 41 | Entered into Nested if Block
2026-03-07 17:21:38,625 | INFO | TestLoginParam | test_login_param | 43 | Appended data to Status List.
2026-03-07 17:21:38,782 | INFO | TestLoginParam | test_login_param | 45 | Clicked on log out dropdown button.
2026-03-07 17:21:39,583 | INFO | TestLoginParam | test_login_param | 47 | Clicked on log out button
2026-03-07 17:21:39,584 | INFO | TestLoginParam | test_login_param | 69 | Entered into If Block for Assertion.
2026-03-07 17:21:39,584 | INFO | TestLoginParam | test_login_param | 70 | If Fail not in Status List Testcase Passed.
2026-03-07 17:21:39,584 | INFO | TestLoginParam | test_login_param | 71 | Status List: ['Pass']
2026-03-07 17:21:39,585 | INFO | TestLoginParam | test_login_param | 72 | Test "Test_Login_DDT" Passed.
2026-03-07 17:21:39,586 | INFO | TestLoginParam | test_login_param | 81 | ========== Test Session Finished. ==========
2026-03-07 17:21:48,051 | INFO | TestLoginParam | test_login_param | 22 | ********** Test Session Started. **********
2026-03-07 17:21:48,052 | INFO | TestLoginParam | test_login_param | 24 | Driver Setup Successful.
2026-03-07 17:21:48,052 | INFO | TestLoginParam | test_login_param | 25 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="0208a5abc958d76d22c3ec0d2e788524")>
2026-03-07 17:21:48,971 | INFO | TestLoginParam | test_login_param | 30 | Clicked on login button.
2026-03-07 17:21:49,294 | INFO | TestLoginParam | test_login_param | 32 | Inserted data into Email textbox. --> david_shearing@yahoomail.com
2026-03-07 17:21:49,531 | INFO | TestLoginParam | test_login_param | 34 | Inserted data into first name textbox. --> $lA6(3g1#vI!uzFE
2026-03-07 17:21:50,762 | INFO | TestLoginParam | test_login_param | 36 | Clicked on login button.
2026-03-07 17:21:50,762 | INFO | TestLoginParam | test_login_param | 54 | Entered into Elif Block.
2026-03-07 17:22:00,793 | INFO | TestLoginParam | test_login_param | 64 | Entered into Else Block.
2026-03-07 17:22:00,794 | INFO | TestLoginParam | test_login_param | 66 | Appended Data to Status List.
2026-03-07 17:22:00,794 | INFO | TestLoginParam | test_login_param | 69 | Entered into If Block for Assertion.
2026-03-07 17:22:00,794 | INFO | TestLoginParam | test_login_param | 70 | If Fail not in Status List Testcase Passed.
2026-03-07 17:22:00,795 | INFO | TestLoginParam | test_login_param | 71 | Status List: ['Pass']
2026-03-07 17:22:00,795 | INFO | TestLoginParam | test_login_param | 72 | Test "Test_Login_DDT" Passed.
2026-03-07 17:22:00,795 | INFO | TestLoginParam | test_login_param | 81 | ========== Test Session Finished. ==========
2026-03-07 17:22:12,171 | INFO | TestLoginParam | test_login_param | 22 | ********** Test Session Started. **********
2026-03-07 17:22:12,172 | INFO | TestLoginParam | test_login_param | 24 | Driver Setup Successful.
2026-03-07 17:22:12,172 | INFO | TestLoginParam | test_login_param | 25 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="dea496fe4f15906932fa5b5e07669fdb")>
2026-03-07 17:22:13,202 | INFO | TestLoginParam | test_login_param | 30 | Clicked on login button.
2026-03-07 17:22:14,192 | INFO | TestLoginParam | test_login_param | 32 | Inserted data into Email textbox. --> david_shearing@gmail.com
2026-03-07 17:22:14,406 | INFO | TestLoginParam | test_login_param | 34 | Inserted data into first name textbox. --> $lA6(3Bg1#vI!uzFE
2026-03-07 17:22:15,750 | INFO | TestLoginParam | test_login_param | 36 | Clicked on login button.
2026-03-07 17:22:15,750 | INFO | TestLoginParam | test_login_param | 54 | Entered into Elif Block.
2026-03-07 17:22:25,845 | INFO | TestLoginParam | test_login_param | 64 | Entered into Else Block.
2026-03-07 17:22:25,845 | INFO | TestLoginParam | test_login_param | 66 | Appended Data to Status List.
2026-03-07 17:22:25,845 | INFO | TestLoginParam | test_login_param | 69 | Entered into If Block for Assertion.
2026-03-07 17:22:25,846 | INFO | TestLoginParam | test_login_param | 70 | If Fail not in Status List Testcase Passed.
2026-03-07 17:22:25,847 | INFO | TestLoginParam | test_login_param | 71 | Status List: ['Pass']
2026-03-07 17:22:25,847 | INFO | TestLoginParam | test_login_param | 72 | Test "Test_Login_DDT" Passed.
2026-03-07 17:22:25,848 | INFO | TestLoginParam | test_login_param | 81 | ========== Test Session Finished. ==========
2026-03-07 17:22:39,201 | INFO | TestLoginParam | test_login_param | 22 | ********** Test Session Started. **********
2026-03-07 17:22:39,202 | INFO | TestLoginParam | test_login_param | 24 | Driver Setup Successful.
2026-03-07 17:22:39,202 | INFO | TestLoginParam | test_login_param | 25 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="838338fe29b76dbb71cfecfa58baefa0")>
2026-03-07 17:22:40,332 | INFO | TestLoginParam | test_login_param | 30 | Clicked on login button.
2026-03-07 17:22:41,030 | INFO | TestLoginParam | test_login_param | 32 | Inserted data into Email textbox. --> david_shearing@credence.in
2026-03-07 17:22:41,375 | INFO | TestLoginParam | test_login_param | 34 | Inserted data into first name textbox. --> $lA6(3g1#vI!uzFE
2026-03-07 17:22:42,401 | INFO | TestLoginParam | test_login_param | 36 | Clicked on login button.
2026-03-07 17:22:42,406 | INFO | TestLoginParam | test_login_param | 54 | Entered into Elif Block.
2026-03-07 17:22:52,539 | INFO | TestLoginParam | test_login_param | 64 | Entered into Else Block.
2026-03-07 17:22:52,540 | INFO | TestLoginParam | test_login_param | 66 | Appended Data to Status List.
2026-03-07 17:22:52,540 | INFO | TestLoginParam | test_login_param | 69 | Entered into If Block for Assertion.
2026-03-07 17:22:52,540 | INFO | TestLoginParam | test_login_param | 70 | If Fail not in Status List Testcase Passed.
2026-03-07 17:22:52,541 | INFO | TestLoginParam | test_login_param | 71 | Status List: ['Pass']
2026-03-07 17:22:52,541 | INFO | TestLoginParam | test_login_param | 72 | Test "Test_Login_DDT" Passed.
2026-03-07 17:22:52,541 | INFO | TestLoginParam | test_login_param | 81 | ========== Test Session Finished. ==========
2026-03-07 17:23:04,699 | INFO | TestRegister | test_register | 24 | ********** Test Session Started. **********
2026-03-07 17:23:04,702 | INFO | TestRegister | test_register | 26 | Driver Setup Successful.
2026-03-07 17:23:04,702 | INFO | TestRegister | test_register | 28 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="29d562a38cc2443da64ee2ca456328e7")>
2026-03-07 17:23:05,836 | INFO | TestRegister | test_register | 30 | Clicked on Register Button Link and navigate to Register Page.
2026-03-07 17:23:06,769 | INFO | TestRegister | test_register | 32 | Entered Name in Name Text Box. --> Bruce Jones
2026-03-07 17:23:07,308 | INFO | TestRegister | test_register | 34 | Entered Email in Email Text Box. --> bruce_jones@yahoomail.com
2026-03-07 17:23:08,251 | INFO | TestRegister | test_register | 36 | Entered Password in Password Text Box. --> RzX035C!Ok$+Xa8B
2026-03-07 17:23:08,822 | INFO | TestRegister | test_register | 38 | Entered Password in Confirm Password Text Box. RzX035C!Ok$+Xa8B
2026-03-07 17:23:10,685 | INFO | TestRegister | test_register | 40 | Clicked on Register Button.
2026-03-07 17:23:10,917 | INFO | TestRegister | test_register | 43 | Entered info If block.
2026-03-07 17:23:10,952 | INFO | TestRegister | test_register | 44 | Bruce Jones == Bruce Jones
2026-03-07 17:23:10,953 | INFO | TestRegister | test_register | 45 | User Registration Successful.
2026-03-07 17:23:10,953 | INFO | TestRegister | test_register | 46 | Test Register Passed.
2026-03-07 17:23:11,214 | INFO | TestRegister | test_register | 48 | Captured Screenshot.
2026-03-07 17:23:11,741 | INFO | TestRegister | test_register | 60 | ========== Test Session Finished. ==========
2026-03-07 17:23:28,827 | INFO | TestURLCheck | test_url_check | 22 | ********** Test Session Started. **********
2026-03-07 17:23:28,828 | INFO | TestURLCheck | test_url_check | 24 | Driver Setup Successful.
2026-03-07 17:23:28,829 | INFO | TestURLCheck | test_url_check | 25 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="da0a153a14b1611226caf5d92295b607")>
2026-03-07 17:23:28,866 | INFO | TestURLCheck | test_url_check | 29 | Entered into If Block.
2026-03-07 17:23:28,874 | INFO | TestURLCheck | test_url_check | 30 | Title of the Page is: CredKart
2026-03-07 17:23:28,874 | INFO | TestURLCheck | test_url_check | 31 | Test URL Check Passed
2026-03-07 17:23:29,363 | INFO | TestURLCheck | test_url_check | 33 | Screenshot Captured.
2026-03-07 17:23:29,363 | INFO | TestURLCheck | test_url_check | 43 | ========== Test Session Finished. ==========
2026-03-07 20:18:56,695 | INFO | TestAddItemToCart | test_add_item_to_cart | 26 | ********** Test Session Started. **********
2026-03-07 20:18:56,700 | INFO | TestAddItemToCart | test_add_item_to_cart | 29 | Driver Setup Successful.
2026-03-07 20:18:56,700 | INFO | TestAddItemToCart | test_add_item_to_cart | 30 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="015160ac5850350f61ee359adecb40dc")>
2026-03-07 20:18:57,921 | INFO | TestAddItemToCart | test_add_item_to_cart | 32 | Clicked on Login Button Link and navigate to Login Page.
2026-03-07 20:18:58,589 | INFO | TestAddItemToCart | test_add_item_to_cart | 34 | Entered Name in Name Text Box. --> david_shearing@yahoomail.com
2026-03-07 20:18:59,242 | INFO | TestAddItemToCart | test_add_item_to_cart | 36 | Entered Password in Password Text Box. --> $lA6(3Bg1#vI!uzFE
2026-03-07 20:19:00,956 | INFO | TestAddItemToCart | test_add_item_to_cart | 38 | Clicked on Login Button.
2026-03-07 20:19:01,622 | INFO | TestAddItemToCart | test_add_item_to_cart | 42 | Item Selected.
2026-03-07 20:19:02,512 | INFO | TestAddItemToCart | test_add_item_to_cart | 44 | Item Added To Cart.
2026-03-07 20:19:02,887 | INFO | TestAddItemToCart | test_add_item_to_cart | 47 | Entered info If block.
2026-03-07 20:19:02,888 | INFO | TestAddItemToCart | test_add_item_to_cart | 48 | Item Added Successfully.
2026-03-07 20:19:03,053 | INFO | TestAddItemToCart | test_add_item_to_cart | 50 | Captured Screenshot.
2026-03-07 20:19:03,719 | INFO | TestAddItemToCart | test_add_item_to_cart | 53 | Clicked on Continue Shopping Button.
2026-03-07 20:19:03,993 | INFO | TestAddItemToCart | test_add_item_to_cart | 55 | Clicked on Logout Dropdown Button.
2026-03-07 20:19:04,698 | INFO | TestAddItemToCart | test_add_item_to_cart | 57 | Clicked on Logout Button.
2026-03-07 20:19:04,698 | INFO | TestAddItemToCart | test_add_item_to_cart | 58 | Test "Add Item To Cart" Passed.
2026-03-07 20:19:04,699 | INFO | TestAddItemToCart | test_add_item_to_cart | 69 | ========== Test Session Finished. ==========
2026-03-07 20:19:15,834 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 26 | ********** Test Session Started. **********
2026-03-07 20:19:15,835 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 29 | Driver Setup Successful.
2026-03-07 20:19:15,836 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 30 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="228f993285c766255a165b7638841a09")>
2026-03-07 20:19:18,354 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 32 | Clicked on Login Button Link and navigate to Login Page.
2026-03-07 20:19:18,941 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 34 | Entered Name in Name Text Box. --> david_shearing@yahoomail.com
2026-03-07 20:19:19,285 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 36 | Entered Password in Password Text Box. --> $lA6(3Bg1#vI!uzFE
2026-03-07 20:19:21,639 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 38 | Clicked on Login Button.
2026-03-07 20:19:22,538 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 42 | Item Selected.
2026-03-07 20:19:22,890 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 46 | Item was Added to Wishlist.
2026-03-07 20:19:23,919 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 49 | Entered info If block.
2026-03-07 20:19:23,920 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 50 | Item Added Wishlist Successfully.
2026-03-07 20:19:24,127 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 52 | Captured Screenshot.
2026-03-07 20:19:24,720 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 55 | Clicked on Logout Dropdown Button.
2026-03-07 20:19:24,988 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 57 | Clicked on Logout Button.
2026-03-07 20:19:24,988 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 58 | Test "Add Item To Wishlist" Passed.
2026-03-07 20:19:24,989 | INFO | TestAddItemToWishlist | test_add_item_to_wishlist | 69 | ========== Test Session Finished. ==========
2026-03-07 20:19:37,047 | INFO | TestEmptyCart | test_empty_cart | 26 | ********** Test Session Started. **********
2026-03-07 20:19:37,048 | INFO | TestEmptyCart | test_empty_cart | 29 | Driver Setup Successful.
2026-03-07 20:19:37,048 | INFO | TestEmptyCart | test_empty_cart | 30 | Test Run on Driver --> <selenium.webdriver.chrome.webdriver.WebDriver (session="202e04b19bd8c07b73074ea6a3b85e5d")>
2026-03-07 20:19:37,819 | INFO | TestEmptyCart | test_empty_cart | 32 | Clicked on Login Button Link and navigate to Login Page.
2026-03-07 20:19:38,755 | INFO | TestEmptyCart | test_empty_cart | 34 | Entered Name in Name Text Box. --> david_shearing@yahoomail.com
2026-03-07 20:19:39,099 | INFO | TestEmptyCart | test_empty_cart | 36 | Entered Password in Password Text Box. --> $lA6(3Bg1#vI!uzFE
2026-03-07 20:19:40,181 | INFO | TestEmptyCart | test_empty_cart | 38 | Clicked on Login Button.
2026-03-07 20:19:40,752 | INFO | TestEmptyCart | test_empty_cart | 42 | Item Selected.
